total bytes,data bytes,header bytes,runtime,
1059824,1048576,11248,15.193331956863403,
1059824,1048576,11248,11.33312702178955,
1059824,1048576,11248,11.158349990844727,
1059824,1048576,11248,11.30244779586792,
1059824,1048576,11248,11.68529987335205,
1059824,1048576,11248,10.976011037826538,
1059824,1048576,11248,11.146691799163818,
1059824,1048576,11248,11.40933895111084,
1059824,1048576,11248,11.22477388381958,
1059824,1048576,11248,11.170630931854248,
1059824,1048576,11248,10.96635913848877,
1059824,1048576,11248,11.03363299369812,
1059824,1048576,11248,11.302397966384888,
1059824,1048576,11248,11.239128112792969,
1059824,1048576,11248,11.184629917144775,
1059824,1048576,11248,11.620229959487915,
1059824,1048576,11248,13.758901119232178,
1059824,1048576,11248,13.533905029296875,
1059824,1048576,11248,15.385258197784424,
1059824,1048576,11248,12.597333192825317,
1059824,1048576,11248,11.198627948760986,
1059824,1048576,11248,11.263468027114868,
1059824,1048576,11248,11.716655015945435,
1059824,1048576,11248,11.217005014419556,
1059824,1048576,11248,12.114290952682495,
1059824,1048576,11248,14.25733494758606,
1059824,1048576,11248,11.778132915496826,
1059824,1048576,11248,12.273823976516724,
1060193,1048576,11617,12.050559043884277,
1059824,1048576,11248,11.87273907661438,
1059824,1048576,11248,11.685033082962036,
1059824,1048576,11248,11.635617971420288,
1060793,1048576,12217,11.368782043457031,
1059824,1048576,11248,10.92694616317749,
1059824,1048576,11248,11.752788066864014,
1059824,1048576,11248,11.720073938369751,
1059824,1048576,11248,11.03005599975586,
1059824,1048576,11248,11.166585206985474,
1059984,1048576,11408,11.121767044067383,
1059824,1048576,11248,11.308832883834839,
1059824,1048576,11248,11.436907052993774,
1059824,1048576,11248,11.13864016532898,
1059824,1048576,11248,11.06165099143982,
1059824,1048576,11248,10.980252981185913,
1059824,1048576,11248,10.964883089065552,
1059824,1048576,11248,11.41407299041748,
1059824,1048576,11248,10.837083101272583,
1059824,1048576,11248,10.857286930084229,
1059824,1048576,11248,10.745092153549194,
1059824,1048576,11248,10.845636129379272,
1059824,1048576,11248,11.246790885925293,
1059824,1048576,11248,13.61067509651184,
1059824,1048576,11248,10.725176811218262,
1059824,1048576,11248,11.003001928329468,
1059824,1048576,11248,11.114022016525269,
1059824,1048576,11248,11.096466064453125,
1059824,1048576,11248,11.84670090675354,
1059824,1048576,11248,11.151094913482666,
1059824,1048576,11248,10.87404990196228,
1059824,1048576,11248,11.236598014831543,
1059824,1048576,11248,10.884338140487671,
1059824,1048576,11248,10.648140907287598,
1059824,1048576,11248,11.032067060470581,
1059824,1048576,11248,11.235336065292358,
1059824,1048576,11248,11.084691047668457,
1059824,1048576,11248,10.97058916091919,
1059824,1048576,11248,11.099980115890503,
1059824,1048576,11248,10.564526081085205,
1059824,1048576,11248,11.13881802558899,
1059824,1048576,11248,10.954401969909668,
1059824,1048576,11248,11.259996175765991,
1059824,1048576,11248,10.564725160598755,
1059824,1048576,11248,10.935226202011108,
1059824,1048576,11248,10.924738883972168,
1059824,1048576,11248,11.157055854797363,
1059988,1048576,11412,11.074321031570435,
1059824,1048576,11248,10.915841102600098,
1059824,1048576,11248,13.74764895439148,
1059824,1048576,11248,13.747859954833984,
1059824,1048576,11248,10.983666896820068,
1059824,1048576,11248,10.98101019859314,
1059824,1048576,11248,11.068151950836182,
1059824,1048576,11248,11.280974864959717,
1059824,1048576,11248,10.884438037872314,
1059824,1048576,11248,11.494924068450928,
1059824,1048576,11248,10.952219009399414,
1059824,1048576,11248,10.952786922454834,
1059824,1048576,11248,10.969475030899048,
1059824,1048576,11248,11.061629056930542,
1059824,1048576,11248,10.929672002792358,
1059824,1048576,11248,11.049844980239868,
1059824,1048576,11248,13.780748128890991,
1059824,1048576,11248,13.543776988983154,
1059824,1048576,11248,11.353466987609863,
1059824,1048576,11248,10.658854961395264,
1059824,1048576,11248,11.274367094039917,
1059824,1048576,11248,11.278898000717163,
1059824,1048576,11248,11.226755142211914,
1059824,1048576,11248,10.899791955947876,
1059824,1048576,11248,11.201597929000854,
