runtime,header bytes, body bytes
0.026580095291137695,163,10252,
0.033316850662231445,163,10252,
0.023700952529907227,163,10252,
0.02886199951171875,163,10252,
0.023326873779296875,163,10252,
0.022943973541259766,163,10252,
0.02054762840270996,163,10252,
0.023516178131103516,163,10252,
0.02408599853515625,163,10252,
0.022454023361206055,163,10252,
0.020864009857177734,163,10252,
0.025529146194458008,163,10252,
0.03435492515563965,163,10252,
0.02070784568786621,163,10252,
0.02239704132080078,163,10252,
0.03679990768432617,163,10252,
0.01924610137939453,163,10252,
0.023523807525634766,163,10252,
0.02839493751525879,163,10252,
0.025065183639526367,163,10252,
0.03470897674560547,163,10252,
0.04732108116149902,163,10252,
0.03953719139099121,163,10252,
0.03956127166748047,163,10252,
0.03651094436645508,163,10252,
0.021979093551635742,163,10252,
0.018156051635742188,163,10252,
0.029408693313598633,163,10252,
0.023367881774902344,163,10252,
0.03615593910217285,163,10252,
0.023627042770385742,163,10252,
0.029206037521362305,163,10252,
0.043244123458862305,163,10252,
0.02109503746032715,163,10252,
0.023217201232910156,163,10252,
0.017664194107055664,163,10252,
0.01747417449951172,163,10252,
0.027549028396606445,163,10252,
0.02200603485107422,163,10252,
0.021448850631713867,163,10252,
0.016597747802734375,163,10252,
0.01586318016052246,163,10252,
0.02249002456665039,163,10252,
0.032341957092285156,163,10252,
0.015447139739990234,163,10252,
0.019218921661376953,163,10252,
0.02565598487854004,163,10252,
0.020016193389892578,163,10252,
0.019572973251342773,163,10252,
0.01623082160949707,163,10252,
0.016542911529541016,163,10252,
0.02388787269592285,163,10252,
0.02064990997314453,163,10252,
0.024370908737182617,163,10252,
0.01824021339416504,163,10252,
0.022975921630859375,163,10252,
0.021640300750732422,163,10252,
0.026753902435302734,163,10252,
0.017368078231811523,163,10252,
0.01833486557006836,163,10252,
0.02201080322265625,163,10252,
0.022322893142700195,163,10252,
0.024044036865234375,163,10252,
0.017494916915893555,163,10252,
0.02275395393371582,163,10252,
0.021776199340820312,163,10252,
0.019935131072998047,163,10252,
0.015136003494262695,163,10252,
0.037500858306884766,163,10252,
0.028795957565307617,163,10252,
0.023590087890625,163,10252,
0.019152164459228516,163,10252,
0.016579866409301758,163,10252,
0.019205808639526367,163,10252,
0.02173304557800293,163,10252,
0.023684263229370117,163,10252,
0.03152203559875488,163,10252,
0.020451784133911133,163,10252,
0.02167797088623047,163,10252,
0.026074886322021484,163,10252,
0.016759157180786133,163,10252,
0.016528844833374023,163,10252,
0.02228999137878418,163,10252,
0.019780874252319336,163,10252,
0.02603888511657715,163,10252,
0.020125865936279297,163,10252,
