total bytes,data bytes,header bytes,runtime,
300,100,200,0.011538028717041016,
300,100,200,0.008094072341918945,
300,100,200,0.017853975296020508,
300,100,200,0.012160062789916992,
300,100,200,0.00947713851928711,
300,100,200,0.008970975875854492,
300,100,200,0.009160995483398438,
300,100,200,0.011058807373046875,
300,100,200,0.012308120727539062,
300,100,200,0.010332822799682617,
300,100,200,0.008162975311279297,
300,100,200,0.00993800163269043,
300,100,200,0.009938955307006836,
300,100,200,0.008157968521118164,
300,100,200,0.007907867431640625,
300,100,200,0.007590055465698242,
300,100,200,0.008055925369262695,
300,100,200,0.008186101913452148,
300,100,200,0.00878000259399414,
300,100,200,0.0076830387115478516,
300,100,200,0.008532047271728516,
300,100,200,0.005458831787109375,
300,100,200,0.008311033248901367,
300,100,200,0.010396003723144531,
300,100,200,0.006654024124145508,
300,100,200,0.011715888977050781,
300,100,200,0.008008003234863281,
300,100,200,0.008090019226074219,
300,100,200,0.00902104377746582,
300,100,200,0.009304046630859375,
300,100,200,0.008172988891601562,
300,100,200,0.006702899932861328,
300,100,200,0.007840871810913086,
300,100,200,0.00795602798461914,
300,100,200,0.008477926254272461,
300,100,200,0.008408069610595703,
300,100,200,0.006955146789550781,
300,100,200,0.008569955825805664,
300,100,200,0.00851893424987793,
300,100,200,0.013979196548461914,
300,100,200,0.007892847061157227,
300,100,200,0.009081125259399414,
300,100,200,0.01228785514831543,
300,100,200,0.009727001190185547,
300,100,200,0.008872032165527344,
300,100,200,0.009454011917114258,
300,100,200,0.009034872055053711,
300,100,200,0.008540868759155273,
300,100,200,0.014564990997314453,
300,100,200,0.008002996444702148,
300,100,200,0.009431123733520508,
300,100,200,0.008694887161254883,
300,100,200,0.011345148086547852,
300,100,200,0.008011102676391602,
300,100,200,0.008070945739746094,
300,100,200,0.010541915893554688,
300,100,200,0.014352083206176758,
300,100,200,0.016309022903442383,
300,100,200,0.006484031677246094,
300,100,200,0.02158212661743164,
300,100,200,0.02918100357055664,
300,100,200,0.011615991592407227,
300,100,200,0.019011974334716797,
300,100,200,0.009516000747680664,
300,100,200,0.008556842803955078,
300,100,200,0.008382081985473633,
300,100,200,0.007986783981323242,
300,100,200,0.010464906692504883,
300,100,200,0.007992029190063477,
300,100,200,0.010136127471923828,
300,100,200,0.008259057998657227,
300,100,200,0.008419990539550781,
300,100,200,0.008970022201538086,
300,100,200,0.009219884872436523,
300,100,200,0.009002923965454102,
300,100,200,0.006911039352416992,
300,100,200,0.010503053665161133,
300,100,200,0.010725021362304688,
300,100,200,0.008695125579833984,
300,100,200,0.0075800418853759766,
300,100,200,0.008298158645629883,
300,100,200,0.007256984710693359,
300,100,200,0.009317874908447266,
300,100,200,0.011101961135864258,
300,100,200,0.012609004974365234,
300,100,200,0.01976609230041504,
300,100,200,0.008217811584472656,
300,100,200,0.0128021240234375,
300,100,200,0.007354021072387695,
300,100,200,0.012389183044433594,
300,100,200,0.01299595832824707,
300,100,200,0.010421037673950195,
300,100,200,0.010036945343017578,
300,100,200,0.017677783966064453,
300,100,200,0.008665084838867188,
300,100,200,0.011988162994384766,
300,100,200,0.01108098030090332,
300,100,200,0.011384963989257812,
300,100,200,0.00813603401184082,
300,100,200,0.01060795783996582,
300,100,200,0.01173710823059082,
300,100,200,0.008111953735351562,
300,100,200,0.009500980377197266,
300,100,200,0.010899066925048828,
300,100,200,0.012350797653198242,
300,100,200,0.007460832595825195,
300,100,200,0.008440971374511719,
300,100,200,0.010671854019165039,
300,100,200,0.008993864059448242,
300,100,200,0.008085012435913086,
300,100,200,0.009433984756469727,
300,100,200,0.008023977279663086,
300,100,200,0.009634017944335938,
300,100,200,0.012748956680297852,
300,100,200,0.01047205924987793,
300,100,200,0.007066965103149414,
300,100,200,0.018405914306640625,
300,100,200,0.012413978576660156,
300,100,200,0.010404109954833984,
300,100,200,0.007704973220825195,
300,100,200,0.007668972015380859,
300,100,200,0.012592077255249023,
300,100,200,0.009019851684570312,
300,100,200,0.00899815559387207,
300,100,200,0.011360883712768555,
300,100,200,0.010308027267456055,
300,100,200,0.014976024627685547,
300,100,200,0.008726119995117188,
300,100,200,0.015769004821777344,
300,100,200,0.01659417152404785,
300,100,200,0.006575107574462891,
300,100,200,0.008313894271850586,
300,100,200,0.011211872100830078,
300,100,200,0.009208917617797852,
300,100,200,0.0105438232421875,
300,100,200,0.0108489990234375,
300,100,200,0.009135961532592773,
300,100,200,0.009290933609008789,
300,100,200,0.01020503044128418,
300,100,200,0.07693696022033691,
300,100,200,0.018538951873779297,
300,100,200,0.008710861206054688,
300,100,200,0.00939798355102539,
300,100,200,0.07496500015258789,
300,100,200,0.020182132720947266,
300,100,200,0.009774923324584961,
300,100,200,0.010457038879394531,
300,100,200,0.008795022964477539,
300,100,200,0.009039878845214844,
300,100,200,0.008960962295532227,
300,100,200,0.009835958480834961,
300,100,200,0.007916927337646484,
300,100,200,0.00784611701965332,
300,100,200,0.008832931518554688,
300,100,200,0.01614093780517578,
300,100,200,0.009332895278930664,
300,100,200,0.00739598274230957,
300,100,200,0.01077413558959961,
300,100,200,0.007683992385864258,
300,100,200,0.011201858520507812,
300,100,200,0.010390996932983398,
300,100,200,0.011317014694213867,
300,100,200,0.016006946563720703,
300,100,200,0.011010885238647461,
300,100,200,0.007261991500854492,
300,100,200,0.008208036422729492,
300,100,200,0.01153707504272461,
300,100,200,0.009118080139160156,
300,100,200,0.012205123901367188,
300,100,200,0.007791996002197266,
300,100,200,0.0064928531646728516,
300,100,200,0.010587930679321289,
300,100,200,0.010096073150634766,
300,100,200,0.015049934387207031,
300,100,200,0.008545875549316406,
300,100,200,0.008440017700195312,
300,100,200,0.007477998733520508,
300,100,200,0.01550602912902832,
300,100,200,0.008706092834472656,
300,100,200,0.009496927261352539,
300,100,200,0.007255077362060547,
300,100,200,0.008129119873046875,
300,100,200,0.011995077133178711,
300,100,200,0.010174036026000977,
300,100,200,0.01117086410522461,
300,100,200,0.014666080474853516,
300,100,200,0.007482051849365234,
300,100,200,0.010200977325439453,
300,100,200,0.008171796798706055,
300,100,200,0.008021116256713867,
300,100,200,0.007341146469116211,
300,100,200,0.008949995040893555,
300,100,200,0.008883953094482422,
300,100,200,0.0070629119873046875,
300,100,200,0.009839057922363281,
300,100,200,0.015523910522460938,
300,100,200,0.005983114242553711,
300,100,200,0.010483026504516602,
300,100,200,0.011254072189331055,
300,100,200,0.009563922882080078,
300,100,200,0.009246826171875,
300,100,200,0.009591817855834961,
300,100,200,0.00854802131652832,
300,100,200,0.007943153381347656,
300,100,200,0.009343862533569336,
300,100,200,0.009807825088500977,
300,100,200,0.013143062591552734,
300,100,200,0.010896921157836914,
300,100,200,0.007039070129394531,
300,100,200,0.007990837097167969,
300,100,200,0.012685060501098633,
300,100,200,0.011613130569458008,
300,100,200,0.009467124938964844,
300,100,200,0.010219097137451172,
300,100,200,0.007860898971557617,
300,100,200,0.009799003601074219,
300,100,200,0.011568069458007812,
300,100,200,0.011935949325561523,
300,100,200,0.01361703872680664,
300,100,200,0.009147882461547852,
300,100,200,0.010659933090209961,
300,100,200,0.010389089584350586,
300,100,200,0.010277032852172852,
300,100,200,0.011075019836425781,
300,100,200,0.010468006134033203,
300,100,200,0.019765138626098633,
300,100,200,0.010373115539550781,
300,100,200,0.0071010589599609375,
300,100,200,0.008234024047851562,
300,100,200,0.008083820343017578,
300,100,200,0.02351093292236328,
300,100,200,0.012662172317504883,
300,100,200,0.011683940887451172,
300,100,200,0.017858028411865234,
300,100,200,0.010380983352661133,
300,100,200,0.009111166000366211,
300,100,200,0.009097099304199219,
300,100,200,0.009243965148925781,
300,100,200,0.006556034088134766,
300,100,200,0.008315086364746094,
300,100,200,0.00837087631225586,
300,100,200,0.008418083190917969,
300,100,200,0.008898019790649414,
300,100,200,0.009160995483398438,
300,100,200,0.011150121688842773,
300,100,200,0.011945962905883789,
300,100,200,0.013508081436157227,
300,100,200,0.01329183578491211,
300,100,200,0.012847900390625,
300,100,200,0.012424945831298828,
300,100,200,0.012688875198364258,
300,100,200,0.008195877075195312,
300,100,200,0.011361837387084961,
300,100,200,0.015456914901733398,
300,100,200,0.0070841312408447266,
300,100,200,0.008122920989990234,
300,100,200,0.018772125244140625,
300,100,200,0.009331941604614258,
300,100,200,0.012396097183227539,
300,100,200,0.008961915969848633,
300,100,200,0.012627124786376953,
300,100,200,0.009782075881958008,
300,100,200,0.008506059646606445,
300,100,200,0.01296687126159668,
300,100,200,0.010217905044555664,
300,100,200,0.014889001846313477,
300,100,200,0.011590957641601562,
300,100,200,0.010896921157836914,
300,100,200,0.010274171829223633,
300,100,200,0.013602972030639648,
300,100,200,0.013056039810180664,
300,100,200,0.010181188583374023,
300,100,200,0.009332895278930664,
300,100,200,0.007656097412109375,
300,100,200,0.008883953094482422,
300,100,200,0.019587039947509766,
300,100,200,0.013302803039550781,
300,100,200,0.012614011764526367,
300,100,200,0.00851297378540039,
300,100,200,0.007742166519165039,
300,100,200,0.011790990829467773,
300,100,200,0.00900411605834961,
300,100,200,0.00917506217956543,
300,100,200,0.01824808120727539,
300,100,200,0.007183074951171875,
300,100,200,0.008161067962646484,
300,100,200,0.014204025268554688,
300,100,200,0.008396148681640625,
300,100,200,0.007905960083007812,
300,100,200,0.006640911102294922,
300,100,200,0.009221076965332031,
300,100,200,0.015774011611938477,
300,100,200,0.009011983871459961,
300,100,200,0.007246971130371094,
300,100,200,0.009458065032958984,
300,100,200,0.03902411460876465,
300,100,200,0.008558034896850586,
300,100,200,0.045649051666259766,
300,100,200,0.017935991287231445,
300,100,200,0.00828099250793457,
300,100,200,0.04096794128417969,
300,100,200,0.009504079818725586,
300,100,200,0.007678031921386719,
300,100,200,0.008105039596557617,
300,100,200,0.009695053100585938,
300,100,200,0.008302927017211914,
300,100,200,0.012794017791748047,
300,100,200,0.00950312614440918,
300,100,200,0.00869894027709961,
300,100,200,0.008036136627197266,
300,100,200,0.007386922836303711,
300,100,200,0.009515047073364258,
300,100,200,0.010279178619384766,
300,100,200,0.009675025939941406,
300,100,200,0.009207963943481445,
300,100,200,0.011634111404418945,
300,100,200,0.01024317741394043,
300,100,200,0.012516975402832031,
300,100,200,0.010957956314086914,
300,100,200,0.01115107536315918,
300,100,200,0.008311986923217773,
300,100,200,0.012877941131591797,
300,100,200,0.01609206199645996,
300,100,200,0.008816957473754883,
300,100,200,0.009353160858154297,
300,100,200,0.011382102966308594,
300,100,200,0.009812116622924805,
300,100,200,0.008104085922241211,
300,100,200,0.009997844696044922,
300,100,200,0.013193130493164062,
300,100,200,0.009319067001342773,
300,100,200,0.007050037384033203,
300,100,200,0.01058506965637207,
300,100,200,0.009901046752929688,
300,100,200,0.00922083854675293,
300,100,200,0.025717973709106445,
300,100,200,0.010453939437866211,
300,100,200,0.006659984588623047,
300,100,200,0.007771968841552734,
300,100,200,0.0110321044921875,
300,100,200,0.009307861328125,
300,100,200,0.013375997543334961,
300,100,200,0.012939929962158203,
300,100,200,0.008182048797607422,
300,100,200,0.00902700424194336,
300,100,200,0.010892152786254883,
300,100,200,0.007261037826538086,
300,100,200,0.007283926010131836,
300,100,200,0.008555889129638672,
300,100,200,0.009952068328857422,
300,100,200,0.009207010269165039,
300,100,200,0.008160114288330078,
300,100,200,0.01269221305847168,
300,100,200,0.009677886962890625,
300,100,200,0.010204076766967773,
300,100,200,0.008072137832641602,
300,100,200,0.008368968963623047,
300,100,200,0.008336782455444336,
300,100,200,0.009878873825073242,
300,100,200,0.017387866973876953,
300,100,200,0.011275053024291992,
300,100,200,0.007606029510498047,
300,100,200,0.011677026748657227,
300,100,200,0.009898900985717773,
300,100,200,0.02064204216003418,
300,100,200,0.012646198272705078,
300,100,200,0.01358795166015625,
300,100,200,0.006757020950317383,
300,100,200,0.010376214981079102,
300,100,200,0.008261919021606445,
300,100,200,0.011246919631958008,
300,100,200,0.008002996444702148,
300,100,200,0.008442163467407227,
300,100,200,0.010555028915405273,
300,100,200,0.008909940719604492,
300,100,200,0.007258176803588867,
300,100,200,0.009245157241821289,
300,100,200,0.009245157241821289,
300,100,200,0.008288860321044922,
300,100,200,0.00703883171081543,
300,100,200,0.007501840591430664,
300,100,200,0.009257078170776367,
300,100,200,0.010326862335205078,
300,100,200,0.009132862091064453,
300,100,200,0.013512134552001953,
300,100,200,0.012646913528442383,
300,100,200,0.011059045791625977,
300,100,200,0.008089065551757812,
300,100,200,0.010576963424682617,
300,100,200,0.010250091552734375,
300,100,200,0.009784936904907227,
300,100,200,0.010416030883789062,
300,100,200,0.010515928268432617,
300,100,200,0.009804964065551758,
300,100,200,0.009099006652832031,
300,100,200,0.01009988784790039,
300,100,200,0.010837078094482422,
300,100,200,0.008227109909057617,
300,100,200,0.010231971740722656,
300,100,200,0.01592397689819336,
300,100,200,0.010951995849609375,
300,100,200,0.00780487060546875,
300,100,200,0.01386404037475586,
300,100,200,0.009680032730102539,
300,100,200,0.010085105895996094,
300,100,200,0.014015913009643555,
300,100,200,0.0068509578704833984,
300,100,200,0.008177042007446289,
300,100,200,0.00956106185913086,
300,100,200,0.006814002990722656,
300,100,200,0.009260892868041992,
300,100,200,0.006730079650878906,
300,100,200,0.008764028549194336,
300,100,200,0.007709026336669922,
300,100,200,0.00719904899597168,
300,100,200,0.009564876556396484,
300,100,200,0.010358095169067383,
300,100,200,0.008481979370117188,
300,100,200,0.00757598876953125,
300,100,200,0.009242057800292969,
300,100,200,0.008217811584472656,
300,100,200,0.012617826461791992,
300,100,200,0.010072946548461914,
300,100,200,0.0082550048828125,
300,100,200,0.008931159973144531,
300,100,200,0.006350994110107422,
300,100,200,0.008829832077026367,
300,100,200,0.007786989212036133,
300,100,200,0.010952949523925781,
